gene_names	pvalue	corr_coef	fdr	fpkm>0_num	fpkm>0.1_num	fpkm>1_num	fpkm_median	fpkm_mean
RSC1A1_TSS5032	0.000163413721822571	-0.260328087837488	0.00492219881068982	208	208	208	8.02873	8.08076550239234
AGMAT_TSS29273	0.000107866118830219	0.267146615602211	0.00356521328525557	178	107	6	0.103524	0.193587973971292
ZBTB17_TSS33157	0.00344305598143658	0.203404032979925	0.0406530049140749	208	208	208	6.01888	6.24663574162679
FBXO42_TSS7107	2.67076199549059e-05	-0.28882153570231	0.00126503964965629	209	209	209	5.89841	5.85405971291866
IFFO2_TSS21010	7.64925361722891e-07	0.337206214276135	7.23009501405911e-05	208	208	173	1.63519	1.87549830143541
CAMK2N1_TSS17426	0.00266412152686602	0.208771584052642	0.0344101113432149	161	81	1	0.0647584	0.123724088516746
NBL1_TSS1011,TSS21321,TSS21806,TSS22276,TSS3303,TSS7451,TSS979	6.84010325161914e-05	0.274419862261961	0.00253024427228129	199	120	44	0.188525	0.610943005740614
KIF17_TSS11925	0.000410177255919145	0.244524885888778	0.00957492314022763	202	176	11	0.278576	0.370722887607655
ECE1_TSS14120,TSS18799,TSS35532,TSS8703	0.000445103519371039	0.243071286132453	0.0102042478212341	208	207	187	1.99198	2.23344057933014
LOC100506801_TSS31428	0.000671579235525027	0.235618641591044	0.0135380416713369	121	39	1	0.0159512	0.0557504292344498
KDM1A_TSS4076	0.00034906175927652	-0.247369601782714	0.00849749297987345	209	209	209	13.4866	13.5508572727273
PNRC2_TSS27984	0.00200349817273836	-0.214587613514399	0.0286257220756653	209	209	209	21.1237	20.9209825358852
IFNLR1_TSS11789	0.00267334393478678	-0.208700122032431	0.0344769648421215	209	209	209	7.53366	7.63595315789474
NIPAL3_TSS6627	0.00396888830088846	-0.200372310018029	0.0442042500474989	208	208	208	4.90789	4.78616947368421
STPG1_TSS25240,TSS8095	0.000449818884883965	-0.242883197212145	0.0102842759539526	207	207	207	5.04423	5.16518071770335
CLIC4_TSS17913	0.00145364634052075	-0.220961074407119	0.0229503731377707	209	209	209	48.4491	51.5081822966507
RUNX3_TSS17491,TSS24352	2.59367350856773e-08	0.376692625363456	4.91088063351851e-06	209	209	209	5.89573	7.05907014354067
PAFAH2_TSS32839	2.1011181009732e-05	-0.292372743206732	0.00105947521795419	209	209	209	10.1964	10.0871862200957
STMN1_TSS22933,TSS29867,TSS31608	0.0024314567909239	-0.21065307669029	0.0325224840569365	209	209	209	88.3996	93.6507004784689
AIM1L_TSS7696	5.1103004785254e-08	0.369195337317717	8.06323398343134e-06	201	113	5	0.121859	0.210270656937799
ZNF683_TSS31649	3.72004278594158e-09	0.397171133889742	9.60484986378312e-07	202	196	146	2.02632	3.59122206124402
C1QB_TSS12671	0.00147235395882611	0.220710409150711	0.0231456577746336	209	209	209	4585.57	4811.54980861244
PIGV_TSS12266,TSS30310	0.000954385932743445	-0.22906126281821	0.0171193395276177	208	208	207	5.86591	5.941915
ZDHHC18_TSS27899	0.000217505562577046	0.255524950514853	0.00615006602326535	209	209	209	13.4605	13.9477693301435
AHDC1_TSS7692	0.000104863594204744	0.26760343207082	0.00349012803576492	206	202	11	0.425092	0.479685256363636
WASF2_TSS18752	0.00071376254372711	-0.234494903557379	0.0141320560652275	209	209	209	37.8717	37.4942052631579
STX12_TSS18755	0.000724591902831847	-0.234216309024492	0.0142691014085399	209	209	209	48.7187	48.4316473684211
SNHG3_TSS5169	0.00219614469101071	0.212730316628484	0.0303928827541552	209	208	203	4.07312	4.2354787569378
TINAGL1_TSS18717,TSS7906	0.0015440128072463	-0.219776442898851	0.0239481258288973	154	94	1	0.0823822	0.131094799043062
KHDRBS1_TSS32079	0.00466893498857966	-0.196854617645382	0.0493371079573702	209	209	209	31.6818	31.3944923444976
LCK_TSS12239,TSS13245	4.14859571509901e-14	0.495664360848825	5.30211275368229e-10	209	209	202	6.49815	10.9743441435407
MARCKSL1_TSS5912	0.00245034696004984	0.210494350672508	0.0326896235103517	203	202	154	1.46816	1.8643026861244
ZBTB8A_TSS20261	0.00107596476227222	-0.226781535625536	0.0185829292489462	209	204	58	0.847209	0.818132071339713
YARS_TSS21091	1.1913090773739e-05	0.300589536347127	0.000692022826870685	209	209	208	15.9419	16.0717793062201
TRIM62_TSS5017	0.000242618345844777	0.253664860701289	0.00665404242289523	209	209	206	2.11622	2.20272086124402
AZIN2_TSS23747,TSS27906,TSS36322	0.00169968228461746	0.217876913923367	0.0256164969794262	193	176	17	0.387552	0.461749266507177
ZSCAN20_TSS5037	0.00253345378595492	-0.209808979098427	0.0334664662650097	204	204	23	0.73107	0.72563976076555
AGO1_TSS19875	0.00144009961202839	-0.221144437293837	0.022778704321199	209	209	209	4.20652	4.1247414354067
LINC01137_TSS7118	0.00212189235488679	0.213427924631244	0.0295998872028288	207	206	196	2.36989	2.61320428708134
ZC3H12A_TSS724	0.00151866089065999	0.220102249155361	0.023664494759094	208	208	207	5.5792	6.22648762200957
MTF1_TSS5455	2.35267119189696e-05	-0.290704667168969	0.0011542539028038	209	209	209	3.52196	3.62331866028708
POU3F1_TSS19213	0.003408450262163	0.203617924403395	0.040440940835648	162	61	2	0.0362766	0.0983867718660287
HEYL_TSS21199	0.00288245869588271	-0.20713696007468	0.0362591174830009	193	136	1	0.140455	0.168863739186603
MACF1_TSS9046	0.002309063978275	0.211709501573143	0.0312947955189222	209	209	209	8.32492	8.68260076555024
RIMS3_TSS9319	1.80912240090238e-06	0.326234333955087	0.000144964495878618	203	169	6	0.209124	0.28015598645933
HIVEP3_TSS15020,TSS31880,TSS9512	9.39831245608812e-07	0.334619963274094	8.45881213697424e-05	208	208	173	1.60145	1.69026039712919
SLC2A1_TSS35301	6.16129702297127e-07	0.339898016660637	5.98817160472124e-05	207	204	127	1.2311	1.51349179894737
ERMAP_TSS34137,TSS4322	0.000443503616547205	-0.243135523468357	0.0101854410984394	209	209	207	5.63498	5.598404784689
KDM4A_TSS14714	0.00167409537657573	0.218177922005894	0.0254106602854229	209	209	209	6.51289	6.48941229665072
