tracking_ID	pvalue (Lymphocyte)	corr_coef (Lymphocyte)	fdr (Lymphocyte)	fpkm>0_num (Lymphocyte)	fpkm>0.1_num (Lymphocyte)	fpkm>1_num (Lymphocyte)	fpkm_median (Lymphocyte)	fpkm_mean (Lymphocyte)	pvalue (Macrophage)	corr_coef (Macrophage)	fdr (Macrophage)	fpkm>0_num (Macrophage)	fpkm>0.1_num (Macrophage)	fpkm>1_num (Macrophage)	fpkm_median (Macrophage)	fpkm_mean (Macrophage)
RARRES3_TSS30112	4.34360904670683e-05	0.281472644828529	0.00183061102964784	209	209	208	33.0703	39.4282342822966	1.23769610889276e-06	-0.331125064898018	0.000152834542219362	209	209	208	33.0703	39.4282342822966
RTN3_TSS16366	7.22042922681929e-06	-0.30763888573066	0.000456835127392891	209	209	209	80.6137	80.7429966507177	3.44544119261919e-05	0.284998602972127	0.00200612579326969	209	209	209	80.6137	80.7429966507177
LTBP3_TSS25631	0.00307904827454954	0.205758470987183	0.0378382466085388	208	206	196	2.29444	2.49205616885167	0.000746600190208002	-0.233661761948451	0.0213227345943092	208	206	196	2.29444	2.49205616885167
CLCF1_TSS12724,TSS28314	0.000627238180831357	-0.236872383217733	0.0130025576552834	209	209	209	5.31857	5.65669349282297	8.97112513032362e-05	0.270114196043247	0.00420753999002206	209	209	209	5.31857	5.65669349282297
PTPRCAP_TSS19256	1.29378800790914e-10	0.429606734350414	7.44523746254306e-08	209	209	209	13.7407	21.6533355502392	1.17056882108928e-07	-0.359765765095907	3.05315404447583e-05	209	209	209	13.7407	21.6533355502392
CCND1_TSS13895	0.000174011916555878	0.259280402897868	0.00517176726301933	206	196	35	0.493469	0.649185563301435	2.40378603693951e-07	-0.351324924381506	4.87136701179745e-05	206	196	35	0.493469	0.649185563301435
IL18BP_TSS19552,TSS35664,TSS4543,TSS5833	0.000747171207312258	0.233647575471686	0.0145124948557056	206	206	206	7.13822	8.07413277511962	0.000309169836058967	-0.249487773159086	0.0107519594278956	206	206	206	7.13822	8.07413277511962
P2RY6_TSS1612,TSS19399,TSS29179,TSS32910,TSS8582	2.56985177881556e-05	0.289394893762564	0.00123473649094557	193	179	52	0.557223	0.786708472727273	2.18246072636342e-06	-0.323785339798934	0.000240163689348989	193	179	52	0.557223	0.786708472727273
KCNE3_TSS9120	3.23845979867008e-05	-0.285933648514285	0.00146571336591612	209	209	209	27.1982	27.1050443062201	0.00173355808391989	0.217484695733168	0.0389380300378527	209	209	209	27.1982	27.1050443062201
GDPD5_TSS10097	0.000909461603713911	0.229971757231455	0.0165723029419395	209	208	183	1.75192	2.05355846167464	0.000642989657845265	-0.236417901192871	0.0187192011892743	209	208	183	1.75192	2.05355846167464
DGAT2_TSS13748	2.24792182831251e-05	-0.291377762732135	0.00111724285823557	208	207	203	4.8078	5.35869074832536	9.67773208203812e-05	0.26889753452503	0.00444914585879454	208	207	203	4.8078	5.35869074832536
MYO7A_TSS21748,TSS8185	5.06791539420338e-08	0.369288574168627	8.04602393734364e-06	208	205	105	1.00335	1.57458260555024	1.12928492086617e-07	-0.360180615298393	3.05315404447583e-05	208	205	105	1.00335	1.57458260555024
SYTL2_TSS15012,TSS1743,TSS3351,TSS9599	0.000301373431970195	0.249931239620583	0.00765746152543754	207	204	97	0.959184	1.18524245933014	3.19761083697216e-05	-0.286124824226624	0.00188327489870611	207	204	97	0.959184	1.18524245933014
BIRC3_TSS31006	0.000373440731599665	0.246183305764229	0.0089126564428477	209	208	193	2.55111	3.18610700430622	3.73792478080157e-05	-0.283763813545902	0.00213747416827895	209	208	193	2.55111	3.18610700430622
LOC643733_TSS33980	0.00213428403031033	0.213309974578364	0.0297137440625067	169	157	51	0.4228	0.770756713397129	0.000144544065913494	-0.262361351258998	0.00600619028058791	169	157	51	0.4228	0.770756713397129
SLC35F2_TSS19534	1.66141705645012e-07	0.355688512516761	2.07158445755714e-05	193	157	10	0.228882	0.327767930143541	8.8502608011007e-05	-0.270331259033925	0.00415848375619366	193	157	10	0.228882	0.327767930143541
DIXDC1_TSS13570,TSS18853,TSS26574	9.22765063663599e-07	-0.334851078036965	8.36411269230683e-05	208	208	207	4.23067	4.23451018181818	0.000388436306982663	0.24548882746909	0.0127784046882675	208	208	207	4.23067	4.23451018181818
SIK2_TSS1560	0.000206875869227633	-0.25637330228793	0.00592819965619678	209	209	209	13.3077	13.7672951196172	0.00127648334834931	0.223493400010528	0.0314034560800354	209	209	209	13.3077	13.7672951196172
CD3E_TSS21953	2.41311385315439e-13	0.482370723476292	1.13760554235486e-09	209	209	205	7.947	13.031247937799	8.3601802869504e-09	-0.388801793133812	7.13640856922338e-06	209	209	205	7.947	13.031247937799
CD3G_TSS36039	8.65305023684661e-09	0.388440682616209	1.99261817210843e-06	205	205	178	2.58994	3.88204006220096	0.000196354225282007	-0.257254038384116	0.00746219359301673	205	205	178	2.58994	3.88204006220096
CD3D_TSS7412	5.32552471098188e-10	0.416362118202802	1.97283677010736e-07	207	207	200	7.89927	11.4627561722488	2.61489265309199e-05	-0.289136398661783	0.00164167011375507	207	207	200	7.89927	11.4627561722488
BCL9L_TSS24284	8.96530038818603e-08	0.362833420142204	1.23205399581948e-05	209	209	199	1.94182	2.36371643062201	1.0051355105799e-05	-0.303002404532814	0.000778553599573724	209	209	199	1.94182	2.36371643062201
MCAM_TSS18002	7.52084899204693e-05	0.272921785723611	0.00271910072257018	173	95	6	0.0902557	0.178664651244019	0.00015193655044382	-0.261536793797328	0.00623378838827363	173	95	6	0.0902557	0.178664651244019
PKNOX2-AS1_TSS19363	0.00329687644063206	-0.204321164525857	0.0395002130600594	4	0	0	0	0.00171786555023923	0.00198588539923567	-0.214765440270043	0.0426923605465627	4	0	0	0	0.00171786555023923
ETS1_TSS21595,TSS35401	2.02206559097853e-10	0.425488562533449	9.50272539486207e-08	209	209	208	5.38477	8.25492674162679	1.34291756031906e-07	-0.358173298100143	3.30060728454958e-05	209	209	208	5.38477	8.25492674162679
B3GAT1_TSS17336	6.21823589134175e-05	0.275916207573842	0.00237230339729234	178	95	5	0.0908815	0.182570499043062	9.599988150694e-05	-0.269027243763586	0.00443734714502513	178	95	5	0.0908815	0.182570499043062
CRACR2A_TSS16641	7.24617260124596e-06	0.307589418377733	0.000457331895951724	207	205	117	1.0708	1.35320421578947	3.91260140571999e-05	-0.283069125184188	0.00221261071972585	207	205	117	1.0708	1.35320421578947
CCND2_TSS27869	8.15971691336498e-08	0.363908697286681	1.16519845822638e-05	208	208	166	1.59757	2.15908054066986	4.60317461495217e-10	-0.417753456676758	2.27223490512639e-06	208	208	166	1.59757	2.15908054066986
VAMP1_TSS28587	2.07917874947444e-05	0.292527052459284	0.00105239382208547	208	208	195	2.21972	2.75329164593301	3.980698686522e-06	-0.31579234085956	0.000383964675947882	208	208	195	2.21972	2.75329164593301
LAG3_TSS17738	1.23813370562738e-09	0.408181538059167	3.90715254932611e-07	204	201	95	0.854528	1.50650240191388	0.000358636956328176	-0.246894762656853	0.012061999000927	204	201	95	0.854528	1.50650240191388
ENO2_TSS27326	2.46388187642797e-07	0.3510308580256	2.82418316786436e-05	204	197	86	0.810917	1.11595570287081	2.42034196822611e-07	-0.351243214040157	4.87136701179745e-05	204	197	86	0.810917	1.11595570287081
C1R_TSS27177	0.00139880996068656	0.221713217875364	0.0223394632793981	204	198	69	0.698067	0.900587305263158	0.000160141553413429	-0.260664399144441	0.00643612931886895	204	198	69	0.698067	0.900587305263158
C1S_TSS7208	0.000311859452523566	0.249337194072255	0.00782280614912155	202	197	104	0.993414	1.45051340813397	0.000141905216417427	-0.26266526201467	0.00590755576033527	202	197	104	0.993414	1.45051340813397
CLSTN3_TSS25679	7.00568174451035e-11	0.435175133848599	4.59686735944969e-08	209	208	194	2.75558	3.50686680669856	1.21648760669756e-09	-0.408354833601936	2.96257967764586e-06	209	208	194	2.75558	3.50686680669856
KLRB1_TSS24007	2.41467155106916e-08	0.377472231035381	4.64070823435179e-06	202	202	182	3.82605	6.61825223923445	4.88521077360066e-06	-0.313015811177385	0.00044123983245232	202	202	182	3.82605	6.61825223923445
LOC374443_TSS10607,TSS10875,TSS25587,TSS25811,TSS26348	0.00325576411819142	0.204585726349283	0.0392364859147057	206	206	142	1.27649	1.70668065550239	0.00030362255918171	-0.249802223078306	0.0105878529812328	206	206	142	1.27649	1.70668065550239
CLEC2D_TSS13210	7.77323544048959e-07	0.33700512348548	7.27069828149203e-05	209	209	151	1.65955	2.39925194258373	1.79687819840853e-07	-0.354768040303598	3.89237318894241e-05	209	209	151	1.65955	2.39925194258373
CLEC9A_TSS10856	0.000215641361046568	0.255670896785759	0.00611087453404803	195	179	28	0.347075	0.529676153588517	0.000437653251247511	-0.243372262525689	0.0140186149813755	195	179	28	0.347075	0.529676153588517
KLRD1_TSS26063,TSS36364	5.3211655578694e-05	0.278343547512389	0.00214195768227873	198	183	41	0.427156	0.736513836650718	0.000278695729202114	-0.251284607049973	0.00989408546407671	198	183	41	0.427156	0.736513836650718
STYK1_TSS17957	0.000583779116703634	0.238183279672927	0.0123731160879449	167	72	2	0.0574163	0.111764903827751	4.12073550713279e-05	-0.282278551052048	0.00229978428597863	167	72	2	0.0574163	0.111764903827751
KLRK1_TSS7227	2.75039955347411e-08	0.37605147462087	5.09441760770664e-06	204	204	154	1.96793	3.33737799521531	2.95353926554296e-05	-0.287317490136948	0.00178476163514288	204	204	154	1.96793	3.33737799521531
ST8SIA1_TSS20281	4.18179921077014e-08	0.371431917408982	6.98633788408468e-06	187	79	0	0.070968	0.116426603923445	1.12185767545889e-07	-0.360256792589126	3.05315404447583e-05	187	79	0	0.070968	0.116426603923445
ABCD2_TSS16216	1.20979625898104e-08	0.384903030319406	2.64304292100977e-06	195	137	17	0.168501	0.325354091674641	7.7381737460568e-07	-0.337061678595264	0.000111748846962123	195	137	17	0.168501	0.325354091674641
KIF21A_TSS20350	4.57060469548357e-05	0.280690904169225	0.00190586014064038	203	182	15	0.297344	0.448639290430622	1.61742602848049e-07	-0.356002985413261	3.6569749868975e-05	203	182	15	0.297344	0.448639290430622
NELL2_TSS16845,TSS21479,TSS24540,TSS5660	4.81899520423237e-10	0.417316793645992	1.81144612375564e-07	201	189	69	0.5677	1.14070876028708	6.66519557245631e-08	-0.366205958265863	2.43384377182222e-05	201	189	69	0.5677	1.14070876028708
SLC38A1_TSS10899,TSS19178,TSS5709	2.5051435892105e-07	0.350832908270692	2.85865961088435e-05	209	207	131	1.38788	2.13238356363636	2.81372481667766e-06	-0.320434479764023	0.000298429958668455	209	207	131	1.38788	2.13238356363636
HDAC7_TSS82	9.11775644974499e-05	0.269854508901114	0.00313672910648629	208	208	207	3.85373	4.24378288038278	0.000359811049827596	-0.246837350890921	0.0120855850783748	208	208	207	3.85373	4.24378288038278
AMIGO2_TSS4545	0.00193279622730448	-0.215310283543318	0.0278176826385866	209	209	209	59.589	61.1636153110048	0.000448185786837101	0.242948131439071	0.014284385158782	209	209	209	59.589	61.1636153110048
FKBP11_TSS14833,TSS9581	0.000840423450078284	0.231455017360133	0.0157387521503394	204	203	195	3.50919	4.05997099330144	0.00088498435682381	-0.230485405487611	0.0240813184531447	204	203	195	3.50919	4.05997099330144
POU6F1_TSS35186,TSS8505	0.00264091051422804	0.208952438198604	0.0342209245824812	194	120	2	0.112433	0.15973173430622	4.68960562267752e-06	-0.313572169193814	0.000431190681011727	194	120	2	0.112433	0.15973173430622
ITGB7_TSS30311	4.16705815629774e-07	0.344701035619524	4.38329932235088e-05	209	209	209	11.7579	13.1715032535885	0.00235884781702272	-0.211273795558797	0.0480379333117934	209	209	209	11.7579	13.1715032535885
RARG_TSS144,TSS23236	0.000424115828659104	0.243931507848035	0.0098540809313273	209	208	189	1.78019	2.08116601578947	6.13964573303275e-05	-0.276115230821066	0.00315131495144679	209	208	189	1.78019	2.08116601578947
TESPA1_TSS22609,TSS24050,TSS29067	7.42274609192028e-08	0.364985818210705	1.0719367957942e-05	204	199	70	0.680987	1.06695308421053	9.64026964458211e-07	-0.33429907986013	0.000129692069676402	204	199	70	0.680987	1.06695308421053
GDF11_TSS13136	7.04680867679232e-07	0.338229991860237	6.72102524580181e-05	200	166	9	0.215937	0.296120936411483	0.000172291983929675	-0.2594463057326	0.00680673168659417	200	166	9	0.215937	0.296120936411483
DGKA_TSS20833,TSS7037	3.62866756753504e-09	0.397424527294506	9.57943902821338e-07	208	207	207	5.87867	6.85835858995215	8.3309564403625e-05	-0.271296693427142	0.00399526411955171	208	207	207	5.87867	6.85835858995215
DTX3_TSS755	3.02452205373329e-07	0.348577748900065	3.29790279021186e-05	199	175	32	0.337477	0.612230576555024	6.17227365890649e-07	-0.339875970822229	9.3354726032727e-05	199	175	32	0.337477	0.612230576555024
MARCH9_TSS28819	2.74626044603737e-06	0.320756317221592	0.000207071278056523	206	204	128	1.21883	1.41814711755981	7.51214199236907e-06	-0.307087886632575	0.000623302742125913	206	204	128	1.21883	1.41814711755981
IL26_TSS30365	1.01920235454994e-05	0.302805868971498	0.000610113147181524	147	121	27	0.157509	0.537651686124402	7.53493788650315e-06	-0.307045688525713	0.000623302742125913	147	121	27	0.157509	0.537651686124402
IFNG_TSS15869	6.91202116493833e-08	0.365794376396152	1.00958955998279e-05	204	200	143	2.25826	4.67213829617225	3.50591885894847e-06	-0.317500667186301	0.000351519831150217	204	200	143	2.25826	4.67213829617225
TRHDE_TSS16541	4.67100288455912e-06	-0.313626224376045	0.000319239317465818	209	209	203	6.32869	6.61782238755981	0.00106234173949517	0.227024855935897	0.0273494818001812	209	209	203	6.32869	6.61782238755981
C12orf75_TSS24920	0.000254437252694351	0.252850765572438	0.00685318294638598	202	199	120	1.22847	1.60815265837321	8.25886480944419e-05	-0.271435157150912	0.00397560910346898	202	199	120	1.22847	1.60815265837321
BTBD11_TSS16782,TSS545	1.80065064615486e-06	0.326295331584369	0.000144964495878618	190	130	9	0.162221	0.287851940334928	0.000121839763845921	-0.265165981076697	0.00526962132599928	190	130	9	0.162221	0.287851940334928
CMKLR1_TSS22814,TSS7058	0.000154924235542287	0.261214144133814	0.0047255589316186	209	208	172	2.14495	3.48928969138756	2.09168978234174e-06	-0.324341741166939	0.000232674867255877	209	208	172	2.14495	3.48928969138756
USP30_TSS11429,TSS25854	0.000358750186804023	-0.246889218227259	0.0086591251415464	209	209	209	6.30172	6.27777937799043	0.00176276429909134	0.217152118343948	0.0393863795883512	209	209	209	6.30172	6.27777937799043
KCTD10_TSS13672	0.00221025611683768	-0.212600170411319	0.0305220727187941	209	209	209	15.3941	15.5472871291866	6.13892383479275e-05	0.276117070042254	0.00315131495144679	209	209	209	15.3941	15.5472871291866
TPCN1_TSS13472,TSS23287	9.47040267214591e-05	0.269245650461827	0.00324494588073353	207	206	101	0.964829	1.41755153444976	3.02317193170475e-05	-0.286968021218055	0.00181397412550012	207	206	101	0.964829	1.41755153444976
TESC_TSS5367	8.0372061838528e-09	0.389214457610143	1.86762752059511e-06	191	178	70	0.55641	1.00263078564593	0.000533022135843654	-0.239833681657527	0.0165146409870299	191	178	70	0.55641	1.00263078564593
CCDC64_TSS7493	6.1707805081817e-10	0.414949498583799	2.13448582530314e-07	205	203	93	0.830934	1.30106692923445	2.25710309053e-06	-0.323344089151425	0.000245505583391648	205	203	93	0.830934	1.30106692923445
PXN_TSS25869,TSS31433	2.04330333770082e-06	0.324647815106936	0.000160704235738371	208	206	185	2.35243	3.19977445574163	2.48452350406091e-08	-0.3771615845111	1.3935597097662e-05	208	206	185	2.35243	3.19977445574163
RHOF_TSS18539	2.39691706456003e-10	0.423905469290919	1.03843384893592e-07	207	206	203	3.87929	4.85015729229032	9.83238004406036e-09	-0.38709685874018	7.18072760874934e-06	207	206	203	3.87929	4.85015729229032
HIP1R_TSS21369,TSS28145	1.75018169965893e-05	0.295046684178105	0.000924305669937642	206	187	29	0.344851	0.538868724784689	1.84753160130767e-06	-0.325961156839611	0.000215921874539889	206	187	29	0.344851	0.538868724784689
FLT3_TSS20988	0.00101395338069393	0.227912926516593	0.017849629727216	202	180	14	0.286969	0.391143062870813	1.69899029675476e-07	-0.355426181789335	3.76920904236638e-05	202	180	14	0.286969	0.391143062870813
LINC00426_TSS13498	1.76203736925429e-08	0.380883122127234	3.63221267705718e-06	185	158	38	0.313478	0.565338764114833	2.66228803425461e-05	-0.288868890127819	0.00165573587453971	185	158	38	0.313478	0.565338764114833
KLF12_TSS9262	0.00016687282370875	0.259979334015343	0.00500638057138423	206	201	30	0.505696	0.619634114354067	1.58987720109755e-07	-0.356204127340937	3.6569749868975e-05	206	201	30	0.505696	0.619634114354067
SLAIN1_TSS11653,TSS1730,TSS20020	6.337337555011e-05	0.27561905230877	0.00239274276578488	195	181	18	0.342433	0.458287076555024	0.000319241159269742	-0.248930044235621	0.0110123121080889	195	181	18	0.342433	0.458287076555024
DOCK9_TSS26804,TSS28758	3.2680667972385e-09	0.398488632728391	8.79316372675931e-07	208	197	53	0.477498	0.718512407177033	8.25042218072141e-07	-0.336258749000385	0.000116513282520122	208	197	53	0.477498	0.718512407177033
GPR18_TSS2231	1.20573757266509e-06	0.331459017807278	0.000104474095236924	181	164	40	0.369648	0.65894289138756	8.68266189150767e-06	-0.305063825073117	0.000702333925977303	181	164	40	0.369648	0.65894289138756
GPR183_TSS5088	0.00150710232676054	0.220252445715638	0.0235475103438238	208	207	190	2.7018	3.60545477751196	0.00162905279681923	-0.218718166869841	0.0372035694440628	208	207	190	2.7018	3.60545477751196
IRS2_TSS5397	0.00131891426551759	-0.22285886874393	0.0216038897317157	209	209	209	14.0603	14.2529357894737	3.86327122678992e-08	0.372310974664547	1.89902068899956e-05	209	209	209	14.0603	14.2529357894737
SALL2_TSS14656,TSS23225	0.000103079856774297	0.267880653349377	0.00344872279974845	129	30	1	0.0183959	0.0490667060287081	4.01804429431243e-05	-0.282663790186259	0.00225975049020676	129	30	1	0.0183959	0.0490667060287081
MMP14_TSS23366	0.000844137775113093	0.231372410446924	0.0157740667138911	209	209	209	42.7159	45.4445019138756	0.000295415427041639	-0.250277384092078	0.0103581807004271	209	209	209	42.7159	45.4445019138756
GZMB_TSS20564	6.1794120367917e-10	0.41493606339374	2.13448582530314e-07	206	206	182	3.35129	6.52307420095694	1.15683149313279e-07	-0.359902225725736	3.05315404447583e-05	206	206	182	3.35129	6.52307420095694
GZMH_TSS23901	2.98874760796944e-11	0.442743763977745	2.6343233657692e-08	205	204	164	3.41181	6.27305045311005	8.0634621673787e-07	-0.336546132745695	0.000115145338804674	205	204	164	3.41181	6.27305045311005
ATL1_TSS18840,TSS8982	2.68709258249558e-07	-0.349995728208206	3.03914926996326e-05	209	209	209	7.90553	8.08017770334928	0.000194422822613632	0.257420477074389	0.00740632156308054	209	209	209	7.90553	8.08017770334928
PTGDR_TSS24153	0.00262418672897795	0.209083641620416	0.0341184318308268	180	128	11	0.155813	0.288233635550239	0.0012691843704186	-0.223604495795461	0.03131430665277	180	128	11	0.155813	0.288233635550239
GNG2_TSS18014	2.30007750013939e-08	0.378001111966541	4.52248315238946e-06	209	208	170	2.26327	3.3047382277512	2.97949226635344e-07	-0.348757941571775	5.43991441573288e-05	209	208	170	2.26327	3.3047382277512
GCH1_TSS30510	0.0003883806679582	0.245491357939439	0.00923021886957448	209	209	204	4.72506	5.4735436937799	1.25282747955287e-05	-0.299870459810848	0.000936274087751311	209	209	204	4.72506	5.4735436937799
SYNE2_TSS16945,TSS1711,TSS22406	2.56874672435698e-11	0.444069910175544	2.3449905364746e-08	209	209	168	2.43776	3.86285644976077	7.11066925697592e-08	-0.365473267209445	2.4578479142825e-05	209	209	168	2.43776	3.86285644976077
RAB15_TSS32711	1.48206437622347e-07	0.357024860868408	1.88472873237056e-05	200	179	12	0.261945	0.383083219090909	1.32576905433231e-05	-0.299059984581662	0.000965469595378578	200	179	12	0.261945	0.383083219090909
ZFP36L1_TSS13769,TSS28851	0.00104703350429839	0.227301718399974	0.0182933857849427	209	209	209	18.7517	21.3846675598086	0.000328324269594896	-0.24844088756544	0.0112951502760634	209	209	209	18.7517	21.3846675598086
DPF3_TSS24213,TSS35469	9.1722343151549e-06	0.304293176044499	0.00056088871131501	203	195	21	0.391423	0.510954900956938	0.000929446413328337	-0.229561726258699	0.0250872014478201	203	195	21	0.391423	0.510954900956938
BATF_TSS19546	7.79379261033925e-07	0.336972077733309	7.27069828149203e-05	206	206	203	5.49473	7.45218948803828	4.81843134403636e-08	-0.369853066628422	2.09835077021551e-05	206	206	203	5.49473	7.45218948803828
GPR68_TSS16190,TSS35383	3.64425266046433e-09	0.397380875150194	9.57943902821338e-07	205	201	106	1.01093	1.51351318229665	2.04169576258932e-09	-0.403225342574909	3.34096096081671e-06	205	201	106	1.01093	1.51351318229665
CCDC88C_TSS12116	5.49670153682369e-11	0.437349428022562	3.94367698570327e-08	208	208	138	1.32026	1.94459071291866	1.13169379676511e-06	-0.332266425875279	0.000144568022556003	208	208	138	1.32026	1.94459071291866
TC2N_TSS15706,TSS15930	1.0390064665793e-07	0.361141031748791	1.4051875286896e-05	207	205	109	1.03737	1.86901702105263	3.96489357980882e-07	-0.345306089797767	6.62396371199303e-05	207	205	109	1.03737	1.86901702105263
ASB2_TSS10290,TSS25101	4.13087103571341e-06	0.3152922526112	0.000287708976958775	194	170	38	0.354814	0.623911778803828	1.57455844728458e-06	-0.328033390649805	0.00018895440596733	194	170	38	0.354814	0.623911778803828
LINC00341_TSS16958	5.04938837997164e-06	0.312564952978352	0.000342353889603329	205	204	165	1.63257	2.0048547291866	2.54743946780712e-06	-0.321750570765648	0.000271312917652574	205	204	165	1.63257	2.0048547291866
SYNE3_TSS24260	1.04495994576264e-07	0.361075272187793	1.40580111440204e-05	208	208	161	1.5343	1.79821520574163	0.00149807236737429	-0.220370519242566	0.0351304842040863	208	208	161	1.5343	1.79821520574163
LOC101929241_TSS28215	0.00217520531840916	0.212924844294555	0.03016843361034	99	65	4	0	0.122812694736842	0.00234114573648519	-0.211427757442479	0.0477209140114018	99	65	4	0	0.122812694736842
BCL11B_TSS27034	2.85039092992495e-12	0.462704967960078	4.85725617065412e-09	206	198	73	0.633631	1.15132941727273	8.44075898695152e-09	-0.388701236620177	7.13640856922338e-06	206	198	73	0.633631	1.15132941727273
WARS_TSS12929,TSS2584	7.39693860835555e-05	0.273184727165082	0.00268951846042925	209	209	209	169.405	176.618449282297	3.6057775679493e-06	-0.317123806690302	0.000357237520985861	209	209	209	169.405	176.618449282297
CDC42BPB_TSS36222	0.0011894010851833	-0.224858604939893	0.0199752175679174	209	209	209	41.6882	41.7747555023923	0.00248986003493028	0.210165901488627	0.0498515588268434	209	209	209	41.6882	41.7747555023923
CDCA4_TSS34455	1.79105195871493e-05	0.29471040258109	0.000938136867145747	205	205	203	3.04142	3.2563356507177	0.000610549177138706	-0.237365562359477	0.0181046954951769	205	205	203	3.04142	3.2563356507177
GPR132_TSS30533	5.8526735299386e-07	0.340533763677602	5.77525819600542e-05	206	203	128	1.18441	1.54090603162679	2.5078731915514e-08	-0.377059617327004	1.3935597097662e-05	206	203	128	1.18441	1.54090603162679
JAG2_TSS36169	1.03053319505449e-06	0.333455187282449	9.17820871037899e-05	203	162	8	0.195847	0.300672737894737	1.97164327635983e-06	-0.325114048140882	0.000223987439053483	203	162	8	0.195847	0.300672737894737
KIAA0125_TSS24053	3.27823246431151e-05	0.285749682371355	0.00147782924314498	142	18	0	0.0122927	0.0345623106698565	0.00027671799210529	-0.251407444279591	0.00983753629513674	142	18	0	0.0122927	0.0345623106698565
ATP10A_TSS15275	1.09531493327456e-06	-0.332681787337206	9.62108075925461e-05	209	209	209	24.3462	24.9744558851675	4.11462002852078e-06	0.315345528018203	0.000392439561750073	209	209	209	24.3462	24.9744558851675
APBA2_TSS80	0.000118051836030618	0.265680977556802	0.00380040677679929	180	118	8	0.134667	0.284502791913876	3.10180789728613e-05	-0.286582381516259	0.00184208890051757	180	118	8	0.134667	0.284502791913876
C15orf53_TSS26225	0.000265908182515987	0.252093627134511	0.00708287045483304	119	58	2	0.0215259	0.102005169856459	0.000935135083762638	-0.229446493558495	0.0251875530833054	119	58	2	0.0215259	0.102005169856459
RASGRP1_TSS8855	1.92567605957338e-10	0.425941715044335	9.46580879976061e-08	209	209	163	2.0543	3.19589926794258	3.20397066758262e-08	-0.374376858950207	1.67136110681794e-05	209	209	163	2.0543	3.19589926794258
PATL2_TSS11322	2.92632376214383e-05	0.287456194489727	0.00135752743528418	206	206	167	1.52309	1.89272934449761	4.45164195070007e-05	-0.281095916480441	0.00242619232200095	206	206	167	1.52309	1.89272934449761
DAPK2_TSS33783	8.86933459716704e-09	0.388181495564297	2.02418805034095e-06	200	183	77	0.59444	1.18065313827751	9.07296714569997e-09	-0.387942984646524	7.13640856922338e-06	200	183	77	0.59444	1.18065313827751
SMAD3_TSS27106,TSS27365,TSS29403,TSS31934	2.94540856195737e-07	0.348896075981503	3.27337340226923e-05	203	198	43	0.442441	0.760957064593301	1.55537053444246e-08	-0.38222288362545	1.01940580079189e-05	203	198	43	0.442441	0.760957064593301
LOXL1-AS1_TSS1251,TSS13349,TSS25298	0.000663324651219504	0.235846133725116	0.01341610513322	168	116	3	0.126512	0.197257825837321	0.000198837238331853	-0.257042293687253	0.00751845953994155	168	116	3	0.126512	0.197257825837321
ODF3L1_TSS109	0.00251594628085571	-0.209951646067357	0.0333849786373429	206	205	180	2.3205	2.74379872583732	0.000906979825150026	0.230023253436531	0.024610733875435	206	205	180	2.3205	2.74379872583732
PSTPIP1_TSS3455	1.51375684868798e-09	0.406199698300734	4.5521339775663e-07	207	207	207	5.80971	7.30585961722488	7.96261222223322e-05	-0.272016326654702	0.00389908680100581	207	207	207	5.80971	7.30585961722488
HAPLN3_TSS11067	8.55935219594623e-10	0.411788242593669	2.87875791421818e-07	205	195	104	0.988873	1.6989963277512	2.17484299861806e-08	-0.378608952232195	1.3558819972604e-05	205	195	104	0.988873	1.6989963277512
ISG20_TSS31978,TSS7565	1.53909559992946e-08	0.382335570012235	3.25130765535513e-06	206	206	199	4.15741	6.05581267464115	7.45921882491566e-09	-0.389994594935373	7.06167008828405e-06	206	206	199	4.15741	6.05581267464115
IDH2_TSS19693,TSS3939	3.23981085146358e-05	0.285927364427077	0.00146571336591612	209	209	209	20.8372	21.9875834449761	9.66012898694496e-05	-0.268926818068735	0.00444905508171712	209	209	209	20.8372	21.9875834449761
MCTP2_TSS13470,TSS23608	0.00126768845577896	0.223627336978114	0.0209730644777773	191	126	1	0.125784	0.200833704545455	2.62682632340606e-05	-0.289068614272928	0.00164167011375507	191	126	1	0.125784	0.200833704545455
TMEM204_TSS17428,TSS6237	5.17396408466658e-08	0.36905668148542	8.07257895899736e-06	191	176	65	0.547546	0.953152763636364	8.04177324994277e-05	-0.271859072829288	0.00392281996262953	191	176	65	0.547546	0.953152763636364
SYNGR3_TSS22088	0.000736242101568219	0.233920852270628	0.0143986873436766	175	123	11	0.137053	0.275038516746411	1.26684675023574e-05	-0.29971127761024	0.000941333423917899	175	123	11	0.137053	0.275038516746411
MMP25-AS1_TSS28372	3.94506739467459e-05	0.282943236627369	0.0017149637359741	192	146	8	0.187242	0.284481314785315	0.00156892992402673	-0.219460954971107	0.0362205390475079	192	146	8	0.187242	0.284481314785315
IL32_TSS26645,TSS31644,TSS35622,TSS4451,TSS8061,TSS8570	1.57398045782541e-12	0.467550751144131	3.09480880634425e-09	209	209	208	15.3325	25.208433923445	8.07234031116367e-08	-0.364031401295592	2.64534731658531e-05	209	209	208	15.3325	25.208433923445
NLRC3_TSS14670	7.01372508972802e-11	0.435164811908722	4.59686735944969e-08	207	206	130	1.43093	2.4020147384689	2.5900524944225e-09	-0.40083921225011	3.89437245940786e-06	207	206	130	1.43093	2.4020147384689
